"id","name","latitude","longitude","price_level","rating","review_count","distance","neigh_id","neighbourhood","type","cuisine","size_level"
"v2IxKgoE2lN77hx3x_MUtQ","Laissez Faire",43.6442885851163,-79.4005209061461,NA,3.7,39,1751.41181291124,"164","Wellington Place","Bar","European","Single Location"
"O66Zy8Y13VBm72ZDhS4fIg","Sassafraz",43.6702957,-79.3910686,"High",3.7,455,3728.63360888237,"095","Annex","Other","European","Single Location"
"50-xiTYmE6NERi-yJ6NvHw","Biff's Bistro",43.6471634764206,-79.3766905321543,"High",3.6,240,3668.71136668298,"168","Downtown Yonge East","Other","European","Single Location"
"mRrgBIT8vsYdI3YSfzCQhg","The Monkey Bar",43.73149,-79.40346,"High",4.1,47,9680.88603181712,"105","Lawrence Park North","Other","European","Single Location"
"CrIQLWcvOYWDFAl-UWgkxw","Brownes Bistro",43.68416,-79.39208,"Medium",2.9,17,4936.9986496049,"098","Rosedale-Moore Park","Street Food","European","Single Location"
"9ot8oInkYZTt6wkkGe__vQ","Auberge du Pommier",43.7468226,-79.4077734,"Very High",4.1,434,11329.5929805428,"039","Bedford Park-Nortown","Other","European","Single Location"
"0nddnkjG1RV8hdFdy_wCMA","Pain Perdu",43.68157,-79.4274499,"Medium",3.6,78,4037.71736491392,"094","Wychwood","Cafe/Bakery","European","Single Location"
"d-0SNB6ZzobGuIZkYYTq1Q","Taverne Tamblyn",43.6827854475101,-79.3270693,NA,3.8,12,8706.52917790765,"066","Danforth","Bar","European","Single Location"
"ibwLiK-WzGnKFYmQ4R8Jtg","Cafe Rouge",43.64868,-79.50639,"Low",3.9,19,6785.08387802922,"015","Kingsway South","Cafe/Bakery","European","Single Location"
"qrSsS0pk7SL67MP5nN8tlg","Le Montmartre French Restaurant",43.75121,-79.4574,"High",4.1,53,12081.0036981877,"033","Clanton Park","Other","European","Single Location"
"n5L2ZbuRSlu2v1aTRADESA","LSL",43.73631,-79.42043,NA,3.7,7,10104.1658730296,"039","Bedford Park-Nortown","Other","European","Single Location"
"oTfBJGJORIfYJ_VxUMWW1Q","Reunion Coffee Roasters",43.65056,-79.45043,"Medium",3.5,47,2335.69860997278,"086","Roncesvalles","Cafe/Bakery","Other","Single Location"
"S02udvRvdLIrKJp3RPsUQA","Merlot Restaurant",43.64783,-79.5103199,"High",2.9,44,7095.29851569673,"015","Kingsway South","Other","European","Single Location"
"SCklYa_jhihWAcfIn-_chg","Bonjour Brioche",43.65985,-79.34627,"Medium",3.5,325,6313.04278854731,"070","South Riverdale","Brunch/Breakfast","European","Single Location"
"xJ0nREmUSj5pj0ePK4CNQg","Brioche Dorée",43.6455026562821,-79.5226491987705,NA,4.7,3,8080.38063729006,"158","Islington","Cafe/Bakery","European","Single Location"
"YGGMkc3CvLgb3hzyDJ3fSQ","Dag's Restaurant",43.6548615,-79.4008789,"Low",2.3,3,2015.62949200083,"078","Kensington-Chinatown","Other","European","Single Location"
"2zd-1R3CdnaMDXTAEVa2Qg","Bom Apetite Churrasqueira",43.6223284,-79.5218184,"Low",2.4,15,8418.02135374555,"159","Etobicoke City Centre","Other","European","Single Location"
"qekAZVcOoJjMBnN5rJ_4fQ","The Rabbit Hole",43.64995,-79.37976,NA,4.1,51,3462.07117915728,"170","Yonge-Bay Corridor","Bar","Other","Single Location"
"_qAmhbC7mZpiblBMrhIH7A","The Commoner",43.65191,-79.44797,NA,4.1,68,2194.60052593618,"086","Roncesvalles","Bar","Other","Single Location"
"4MQaqhBUJCpghGukSWNq7w","The Loose Moose",43.64522746,-79.3838502,"Medium",3.5,510,3087.9626183559,"170","Yonge-Bay Corridor","Bar","North American","Single Location"
"FwcIo83tMqzU6COsUHBGAg","Whelan's Gate Gastropub",43.6552887,-79.4564438,"Medium",4.2,45,2963.77163545848,"087","High Park-Swansea","Bar","European","Single Location"
"LAqGKns1zklhNF-tbbSCEQ","Burdock",43.6594874003951,-79.4378667938658,"Medium",3.6,88,2003.20417139904,"171","Junction-Wallace Emerson","Bar","Other","Single Location"
"n_-CwlqV8fzEIUPky8Ibtw","The Oxley",43.67059,-79.39304,"High",3.7,210,3645.57095540903,"095","Annex","Bar","Other","Single Location"
"R2ngkZC6KtJwRK_fmJk4WA","DeSotos Eatery",43.6786263,-79.4396588,"Medium",3.9,90,3944.46988026988,"092","Corso Italia-Davenport","Bar","Other","Single Location"
"EnvBjrZXo4HVMpXjiwUc-g","EPOCH Bar & Kitchen Terrace",43.645344,-79.387124,NA,4,29,2826.26490462815,"164","Wellington Place","Bar","Other","Single Location"
"C6AGSZriZxrRA7DGvWFBkw","Prohibition Social House",43.65894,-79.35041,NA,3.5,24,5969.63825091683,"070","South Riverdale","Bar","Other","Single Location"
"MT-lkIacLNyC7KF2dY997A","Mill Street Beer Hall",43.6504424511321,-79.3584427521102,"Medium",3,188,5161.68796868727,"166","St Lawrence-East Bayfront-The Islands","Bar","North American","Single Location"
"XLc5WIzafCocqsycQhvEPw","Goods & Provisions",43.66233,-79.33515,"Medium",3.9,106,7247.77043119215,"070","South Riverdale","Bar","Other","Single Location"
"o19vbA9-BuvHXrE4nYJ60A","The Rebel House",43.67763,-79.39008,"Medium",3.5,132,4418.9411938121,"095","Annex","Bar","Other","Single Location"
"y-Iw6dZflNix4BdwIyTNGA","Indie Ale House",43.6654413783034,-79.4652382135862,"Medium",4,273,4111.61040199561,"090","Junction Area","Bar","Other","Single Location"
"1MeJD-eSI2_CsPMpxLR-CA","FreePlay Toronto",43.6578252046,-79.4016577676,NA,4.5,26,2150.75604967617,"079","University","Bar","Other","Single Location"
"aPIowUY3jp8ZGTlFoAMw_Q","The Abbot on Eglinton",43.703647,-79.4135246,"Medium",3.8,44,6506.69381762233,"103","Lawrence Park South","Bar","Other","Single Location"
"FjTihEfjgq9dm3IJ7S888Q","Local 1794",43.68459,-79.31881,"Medium",4,129,9383.9851922529,"066","Danforth","Bar","North American","Single Location"
"4SyAKQevPuB4punANp41-Q","El Rey Mezcal Bar",43.6528135234028,-79.4000687706962,"Medium",3.6,81,1960.83009904235,"078","Kensington-Chinatown","Bar","Latin American","Single Location"
"tqumNKvNmeII_DRG6SdRuw","Bite",43.65322,-79.60078,"Medium",4,25,14377.7979437753,"011","Eringate-Centennial-West Deane","Bar","North American","Single Location"
"NT_jvYrU2aCw5iymUbyBrA","Morgan's On the Danforth",43.68194,-79.3302284,"Medium",3.8,113,8438.46082943264,"065","Greenwood-Coxwell","Bar","North American","Single Location"
"q2l6L-gdvIZewh7n5_xasQ","Banknote Bar",43.6526085751637,-79.3660836356561,"Low",3.1,19,4586.33352624146,"073","Moss Park","Bar","North American","Single Location"
"kAjCI0-7igmzWdsXbOuYWQ","The Fox",43.642612594174,-79.3774053,"Medium",2.9,80,3620.47298372695,"166","St Lawrence-East Bayfront-The Islands","Bar","Other","Single Location"
"ndgnPEeRSztiigwNW2IuBg","The Belsize Public House",43.70268,-79.3875,"Medium",3.7,41,6938.50955176136,"099","Mount Pleasant East","Bar","North American","Single Location"
"Sr-_q9OcQCmbkjMxZhHgjw","Prenup Pub",43.658711,-79.3947794184027,"Medium",3.7,81,2654.0153290971,"078","Kensington-Chinatown","Bar","North American","Single Location"
"fWeCh-xYQxo8VSemQrqYDQ","Outrigger",43.6726452,-79.2876388,"Medium",3,87,11240.6351330215,"063","The Beaches","Bar","North American","Single Location"
"rDt7Bz9Mare4ZfmxQcBD0g","Fionn MacCool's Irish Pub",43.67127,-79.38086,"Medium",3.1,39,4402.3495969912,"167","Church-Wellesley","Bar","Other","Single Location"
"WHfgo788tdCywQbgG04rDA","Axis Gallery & Grill",43.66567,-79.47092,"Medium",3,51,4512.38121876918,"090","Junction Area","Bar","Other","Single Location"
"S_1yoGqCyY57rdzFav67eg","The Leaside Pub",43.7104921,-79.3638312,"Medium",2.9,26,8621.33802631242,"056","Leaside-Bennington","Bar","Other","Single Location"
"Ibp4hEKSE8JaX9OvfEiFqg","Otto's Berlin Döner",43.6563397,-79.4029066,"Medium",4,294,1968.96042932461,"078","Kensington-Chinatown","Bar","European","Single Location"
"h_4dPV9M9aYaBliH1Eoeeg","Wvrst",43.64418555054,-79.401014855291,"Medium",4,856,1712.70024095391,"164","Wellington Place","Bar","European","Single Location"
"Iu-I5LHQ4cDuPnG64gC_vA","WVRST Union Station",43.6449314985423,-79.3812553744824,"Medium",3.6,78,3297.18554060265,"166","St Lawrence-East Bayfront-The Islands","Bar","European","Single Location"
"DV0AB8bnYHE1fhI7N9CILw","German Doner Kebab",43.6500360546039,-79.3908216345048,"Medium",4.1,47,2577.297201565,"078","Kensington-Chinatown","Other","European","Single Location"
"x6fYvse8sBOZf9y8BOZZmA","Mamakas Taverna",43.64596,-79.41986,"High",3.9,276,195.726675024788,"081","Trinity-Bellwoods","Other","Mediterranean","Single Location"
"IXZDJEk9ymsEMDGj0-A5rA","Agora",43.6452833329725,-79.4126565009356,NA,4,14,770.270964514401,"162","West Queen West","Other","European","Single Location"
"Jo3Cpvf8fpfcAIFG3TagbQ","Pantheon Restaurant",43.67744,-79.35129,"Medium",4.1,368,6720.49456227719,"068","North Riverdale","Bar","European","Single Location"
"6ReV14VXGU_zIuNtkvSNxw","Petros82",43.64743,-79.39096,NA,4.4,28,2525.92446835459,"164","Wellington Place","Other","Mediterranean","Single Location"
"OmZ_Ub_0egPc6eDPD1OWSw","Athens Restaurant",43.6789599,-79.34341,"Medium",4.2,100,7349.51521265596,"069","Blake-Jones","Other","European","Single Location"
"s1uA5ZD_2uTQ67_OSerNcw","Paros",43.6706459729544,-79.3930014,NA,3.8,10,3655.67264936796,"095","Annex","Other","European","Single Location"
"K7zwWF9s_GJsg2XLstt5KA","Souvlaki Place",43.6227753209737,-79.5199177149242,NA,4.7,3,8257.15969411927,"159","Etobicoke City Centre","Other","European","Small Chain"
"blxcciomidl5td-QTSsg5Q","Souv Like",43.67948,-79.34532,"Low",4.3,97,7250.26821153599,"067","Playter Estates-Danforth","Other","European","Small Chain"
"KiigIdxK99aRkvWxMyZAZg","Souvlaki Place",43.6656038,-79.4079026,NA,3.4,5,2523.50882495551,"079","University","Other","European","Small Chain"
"nDn2h-_c7Xk4UwM0aiXZlw","Mezes",43.6781397,-79.3502475,"Medium",3.9,286,6835.27210584412,"067","Playter Estates-Danforth","Other","Mediterranean","Small Chain"
"sEusKhpDLckrQgSJhBXIOw","Myth",43.6452532405835,-79.397403095897,NA,3.6,62,1997.47746695529,"164","Wellington Place","Other","European","Single Location"
"l2WFLLHJnO0cCheozTaRXQ","Alexandros",43.64147,-79.37522,"Low",3.7,158,3816.28260672637,"166","St Lawrence-East Bayfront-The Islands","Other","European","Single Location"
"C6vH0qzmcerMkiJy3VO9qA","Estiatorio Volos",43.65016,-79.38477,"High",4.1,357,3052.0643616071,"170","Yonge-Bay Corridor","Other","Mediterranean","Single Location"
"8QwAWJJ1FtICnE266xISMQ","Tzatziki",43.683965,-79.346677,"Medium",2.7,92,7433.13448637391,"059","Danforth East York","Other","European","Small Chain"
"QqBebBCGEQfMPHBnPHIaCA","Aristos Souvlaki & Gyros",43.6501384,-79.3891643,NA,4.6,12,2710.31551067653,"164","Wellington Place","Other","European","Single Location"
"toQVcwfnNn0iNqM1p0IjMw","Babos Donerpoint",43.6933,-79.46182,"Low",3.9,54,6202.58986793505,"108","Briar Hill-Belgravia","Other","European","Single Location"
"lEaL5O5n9Sni6RiwXv42Ww","Soulas Modern Greek Cuisine",43.6782533846538,-79.348819591105,"High",3.8,90,6939.46667850781,"067","Playter Estates-Danforth","Other","European","Single Location"
"c-fOJM0NzMx1ACV9PPZNhg","The Opera House Grill",43.6590622686111,-79.3487558886409,"Low",4,15,6101.13167623775,"070","South Riverdale","Bar","European","Single Location"
"aO94Wsh2VzrgdCXu26OJEQ","The Greek Grill",43.69357,-79.3501,"Medium",3.9,89,7887.87413713856,"058","Old East York","Other","Mediterranean","Single Location"
"oJynEBZyqKcfJjDgfMgDTA","P & M Restaurant",43.70047,-79.5180893,"Medium",4.4,51,9849.40118513789,"113","Weston","Other","European","Single Location"
"vx3nrYsVvissEar4XeGRDg","Greek & Co",43.6460181811752,-79.4103759327705,"Medium",3.1,126,955.431543116783,"081","Trinity-Bellwoods","Other","European","Small Chain"
"5cTPwMxSXlSoSRyLh2Apbg","Masa Buka",43.6864876556324,-79.3478882569241,NA,4.6,8,7520.33011069579,"057","Broadview North","Deli/Sandwiches","European","Single Location"
"8FqfLM0Kv3Grr9l8bOAlCA","Athens Pastries",43.67795,-79.34878,"Low",4.2,134,6920.51000826451,"068","North Riverdale","Cafe/Bakery","European","Small Chain"
"TegwLvzoVGn-59-pGkxJGA","Billy's Souvlaki Place",43.66105,-79.42965,"Low",3.1,39,1826.75358324659,"083","Dufferin Grove","Other","European","Single Location"
"1WmrBqFd0ZcbuYTOlbHsig","Gyro Bar!",43.6386876503145,-79.4458197453875,NA,3.7,21,2042.85573536516,"085","South Parkdale","Other","Mediterranean","Single Location"
"Y_IdXaaFzRr13kai9vfqgQ","Yaya Greek Bistro",43.6630783791201,-79.331788930822,"Medium",3.8,92,7534.62915046018,"070","South Riverdale","Other","European","Single Location"
"b2pVk8hxYAKcq905r3BPDA","Mezes",43.6780763403251,-79.3506435,NA,4.2,11,6804.55557080473,"067","Playter Estates-Danforth","Other","Mediterranean","Small Chain"
"YXeRxDKwR0EuVKQwvTQVBQ","Souvlaki Hut Greek Taverna",43.6469190191684,-79.514306858182,"Medium",4.2,40,7410.79195577728,"015","Kingsway South","Other","European","Single Location"
"jRRC_tlEgOmDIhnB2qN2uQ","Pape Village",43.6867,-79.34808,NA,4.2,28,7519.83264796705,"057","Broadview North","Other","European","Single Location"
"8Ul8_OsM2Xxg8sC5xwe1rw","Mr. Greek",43.640486,-79.391206,"Medium",2.5,57,2551.16335015828,"165","Harbourfront-CityPlace","Fast Food","Mediterranean","Single Location"
"3etJqAlwlr8km-MXTOBIFQ","Krystos Modern Greek Cuisine",43.7186884121302,-79.4562865,"Medium",3.7,106,8589.85091698457,"031","Yorkdale-Glen Park","Other","Mediterranean","Single Location"
"wcYar8rgLFA7Mu3wJUqEgQ","Christina's On the Danforth",43.678301,-79.349192,"Medium",3,130,6916.78463283136,"067","Playter Estates-Danforth","Other","Mediterranean","Single Location"
"p9azPSLFqqVXMLxezgWxyQ","Greek Olives",43.6467858,-79.5141071,"Medium",4.3,3,7394.42307899064,"015","Kingsway South","Other","European","Single Location"
"59roFbMHNSt6H3UbOO2HmA","Better than Yia Yia's",43.75134,-79.36263,"Medium",5,3,12801.9867247052,"042","Banbury-Don Mills","Other","Mediterranean","Single Location"
"0VV9NpdJ9_CGo0xYrlzNnw","Occasions Restaurant",43.67338,-79.31823,"Medium",3.8,51,8920.98193974921,"064","Woodbine Corridor","Other","European","Single Location"
"6u-x45q0ETB7SQTAAuKSHw","Astoria Shish Kebob House",43.6777468752073,-79.3517550854219,"Medium",2.9,227,6709.40202061126,"067","Playter Estates-Danforth","Other","Mediterranean","Single Location"
"MhiBpIBNTCAm1Xd3WzRzjQ","Messini Authentic Gyros",43.67753,-79.3503999,"Medium",3.4,566,6789.18552947108,"068","North Riverdale","Deli/Sandwiches","European","Single Location"
"Mk77MGntQHU8ZYVofKBJ-w","Red & White Shawarma",43.7049616894939,-79.4927198136594,"Medium",4.3,17,8712.15580990405,"030","Brookhaven-Amesbury","Other","Mediterranean","Single Location"
"bZAPTSdL1WclRkBfMklHDA","Jimmy the Greek",43.70716,-79.39904,NA,4.4,8,7107.7928711942,"100","Yonge-Eglinton","Other","European","Medium Chain"
"jGM9o-82o1Ij7gAAcyQFCA","Souvlaki Express",43.66469,-79.36839,"Medium",3.1,39,4839.77503462743,"071","Cabbagetown-South St.James Town","Other","European","Small Chain"
"h-Il9oq7rJKkRTIEg9uIOw","Big Pita",43.649481,-79.37071,"Medium",3.5,21,4168.92626848677,"166","St Lawrence-East Bayfront-The Islands","Other","Mediterranean","Single Location"
"kueYOQWEZNTljmWODI0czg","George the Greek",43.59414,-79.53401,"Medium",3.9,63,10658.4059596004,"019","Long Branch","Other","European","Single Location"
"MePiTLSeueXK1Xh5gH1erA","Cafe Santorini",43.65906,-79.48805,NA,3,4,5520.15724124132,"089","Runnymede-Bloor West Village","Bar","European","Single Location"
"splcXDtI5-UUERmGi2wmNA","Mr. Souvlaki",43.6512157634545,-79.3832893079087,NA,3.9,9,3197.29824248741,"170","Yonge-Bay Corridor","Other","European","Single Location"
"IEH1v6d2wP8EqQSrYfArtQ","Souvlaki House",43.6537960803572,-79.3910516425967,"Low",3.4,14,2673.615088576,"078","Kensington-Chinatown","Other","Mediterranean","Single Location"
"wiIk5F6ipiWuATUS3--7cQ","Greek In The village",43.66421,-79.41619,"Medium",1.5,42,2138.05873130531,"095","Annex","Other","Mediterranean","Single Location"
"FCqMWanlmta0fIGXWkSshQ","Alexandros Take-Out",43.6782899,-79.34927,"Low",3.4,60,6909.59415914325,"067","Playter Estates-Danforth","Other","European","Single Location"
"T8Xc8CwktvqmQ_ldaH6KKA","Molon Lave Taverna",43.7531811656071,-79.2768141602911,NA,4.3,6,16736.1147048413,"126","Dorset Park","Other","European","Single Location"
"JzU16A6I0EFO3k4IrUBxgA","Just Greek Restaurant",43.64781,-79.5104999,"Medium",3.3,58,7109.19456548326,"015","Kingsway South","Other","Mediterranean","Single Location"
"gcec09O3lhUrzqXNJq0QVQ","Karbouzi",43.73619,-79.42041,"Medium",3.1,29,10089.2533808389,"039","Bedford Park-Nortown","Other","European","Single Location"
"OyGVzgBL6W7SJOE046pecA","Greece Restaurant",43.7049622,-79.3885451,"Medium",3.3,24,7143.78989686861,"099","Mount Pleasant East","Other","European","Single Location"
"KDxN6LT95YIKUc2-Cpgc2A","Mr Souvlaki",43.6449,-79.38549,"Low",3.2,10,2903.33036361658,"164","Wellington Place","Fast Food","European","Medium Chain"
"HdA60YKlC1HQ7MfkMQIOew","Souvlaki Hut",43.65171,-79.47452,"Medium",3.3,23,4267.66101280909,"088","High Park North","Other","European","Small Chain"
"ro5yPt0LgSpEeVQ-qHWCtg","Souvlaki Guys",43.7307442883104,-79.4041932479056,"Medium",4.1,16,9592.24777105253,"105","Lawrence Park North","Other","European","Single Location"
"f8nKl6RihBJoF13i3vt0fA","Mr Souvlaki",43.6514,-79.38312,NA,3.2,6,3126.6129926454,"170","Yonge-Bay Corridor","Other","European","Medium Chain"
"d1BVBRutS7Mzc7dSV5vQMw","Jimmy the Greek",43.64615,-79.38889,NA,3.3,3,2679.33119195657,"164","Wellington Place","Other","European","Medium Chain"
"Gk3YpwgiQf47YKkAUZtQTw","Souvlaki Hut",43.671055,-79.295965,"Medium",3.7,31,10548.0895462328,"063","The Beaches","Other","European","Small Chain"
"y4GgOCMonFP5G1eZEdbcYg","Zante Bistro",43.6809550529759,-79.3104485794902,"Medium",3.9,14,9818.98610557208,"062","East End-Danforth","Other","Mediterranean","Single Location"
"ldUwLnF4grOEXE-LXN94QA","Kalyvia",43.67792316,-79.3511697197384,"Medium",3.5,77,6759.67049073919,"067","Playter Estates-Danforth","Other","European","Single Location"
"rZ323fzw5QH2g_P1jPENyw","Jimmy The Greek",43.6546566,-79.3805941,"Medium",2.9,48,3501.86908851008,"170","Yonge-Bay Corridor","Other","European","Medium Chain"
"Hpwew2vQVgEwnF6BxIaZYQ","Jimmy the Greek",43.6490023792363,-79.3788075378652,NA,3,3,3515.49306450008,"170","Yonge-Bay Corridor","Other","Mediterranean","Medium Chain"
"K0gZ9EQrzbVY_S8eY2GNsw","Yianni's Kitchen",43.64914,-79.37157,"Low",3.5,28,4093.47943954351,"166","St Lawrence-East Bayfront-The Islands","Other","Mediterranean","Single Location"
"VNRID2uWfXoOf3sLiDsO1g","Jimmy the Greek",43.648958,-79.379996,"Low",3.1,8,3419.92179758078,"170","Yonge-Bay Corridor","Other","Mediterranean","Medium Chain"
"5lnEMwsZELXxBklRlDd-9g","Mr Souvlaki",43.67072,-79.38551,NA,2.6,7,4073.23433014769,"098","Rosedale-Moore Park","Other","European","Medium Chain"
"TpnxeSIJQ_u11Xlm1VLQlg","Mr Souvlaki",43.64746,-79.38388,NA,3.3,4,3087.62621764225,"170","Yonge-Bay Corridor","Other","European","Medium Chain"
"qRzYUw0wEfITRDv9cGQVYQ","Pegasus Bar & Grill",43.66588,-79.48752,"Low",3.5,11,5718.5674191919,"089","Runnymede-Bloor West Village","Other","European","Single Location"
"BXQ4sxqsxj2-SD7-vRRRxA","Skara Greek Cuisine",43.69702,-79.32948,NA,2.7,6,9405.05270553539,"058","Old East York","Bar","European","Single Location"
"rFs6RvMB5QYR1WwPCtchiw","Souvlaki Express",43.70749,-79.38942,"Medium",3.2,48,7383.47381321962,"099","Mount Pleasant East","Other","European","Small Chain"
"_C5wzri_yIs-kxyUScr5eQ","Strt Eats Grille",43.612946,-79.5400702,NA,4.3,3,10151.7656823229,"020","Alderwood","Street Food","European","Single Location"
"keRbHz0ERWTn2Y8sSHhraQ","OPA! of Greece Royal Bank Plaza",43.64629,-79.37971,"Medium",3,7,3393.10659782609,"170","Yonge-Bay Corridor","Fast Food","European","Single Location"
"ycgRwiiB06C05tK9GkA4iw","Jimmy the Greek",43.65339,-79.37998,"Medium",2,10,3512.91496979511,"170","Yonge-Bay Corridor","Other","Mediterranean","Medium Chain"
"4oD9oCn1DyGdX75foWybxQ","Jimmy The Greek",43.6471291,-79.3826599,NA,2,3,3200.47143031931,"170","Yonge-Bay Corridor","Other","European","Medium Chain"
"xvToVmi56XaioBAJGaBuAQ","Jimmy the Greek",43.64823,-79.37952,NA,3,4,3449.80292633504,"170","Yonge-Bay Corridor","Other","European","Medium Chain"
"KN0gPRzDvA6uVYims2KA0w","Rosemary & Thyme Family Restaurant",43.7881447834852,-79.329492,"Medium",4,93,17528.0322027614,"046","Pleasant View","Brunch/Breakfast","European","Single Location"
"wHTPHng-wWg85AF_y8IDuQ","Feta & Olives Grill",43.65621,-79.38326,NA,2.7,10,3398.80384452471,"170","Yonge-Bay Corridor","Other","Mediterranean","Single Location"
"SVZPHOOXz83pCb38--9_dA","Mama's Greek Cuisine",43.7887040113814,-79.3306572803394,NA,4.1,14,17544.8327329758,"046","Pleasant View","Other","European","Single Location"
"D48b2jHZDuWsnqvFLLvuew","Friendly Greek",43.6783485,-79.3490372,"Medium",2.6,26,6929.732009157,"067","Playter Estates-Danforth","Other","European","Single Location"
"0mj6WOkZnwrdcWYlGVJC5w","Valley Fields Restaurant",43.7414488577103,-79.3196643711992,"Medium",3.9,100,13486.74708968,"149","Parkwoods-O'Connor Hills","Brunch/Breakfast","European","Single Location"
"VjK7IK_8KvRI2_6nSqLHEQ","Mr Tasty's",43.68883,-79.29724,"Low",3.4,11,11129.6527534972,"062","East End-Danforth","Brunch/Breakfast","European","Single Location"
"6NVkLU4d556yKNUPqDjjlg","Athens Pastries",43.7740333675313,-79.321881128837,"Low",4,36,16413.8287471481,"118","Tam O'Shanter-Sullivan","Cafe/Bakery","European","Small Chain"
"AGUKqOf0eyWT7n0iRMFmpQ","Windfield's Restaurant",43.75284,-79.35838,"Medium",3.4,61,13035.7674484379,"042","Banbury-Don Mills","Brunch/Breakfast","European","Single Location"
"Tk4TJOQgvnRkI3POa3gelg","The Greek Freak",43.73599,-79.44232,NA,3.8,8,10196.8532278247,"033","Clanton Park","Other","Mediterranean","Single Location"
"LYSLyUo_2sVMR4CxsQGrrw","Hunter's Hut",43.78962,-79.30223,NA,4.7,7,18698.6408864939,"118","Tam O'Shanter-Sullivan","Street Food","European","Single Location"
"SzHKnxNsDPnm-0v4OwTdtg","Floga Estiatorio and Event Space",43.76876,-79.28166,NA,3.4,49,17757.4381445237,"126","Dorset Park","Other","European","Single Location"
"tS58M3ksle_MHc_vn4VgRA","Pavillion Pastries Cafe",43.6881637573242,-79.3016815185547,"Low",3.7,19,10795.7521366612,"062","East End-Danforth","Cafe/Bakery","European","Single Location"
"Jn17OhYIWrSlXHI3bpZsLQ","Esquire Restaurant",43.7743268,-79.322455,"Medium",3.3,126,16419.6672944817,"118","Tam O'Shanter-Sullivan","Deli/Sandwiches","European","Single Location"
"YugrTS1fQ4FsXkneAZNpXw","Taste of Greek Cuisine",43.7158566568939,-79.2621939149194,"Medium",3.2,33,15062.2279267239,"120","Clairlea-Birchmount","Other","European","Single Location"
"Eji0iZbtX5cU5-VtXkttQg","Hunter's Pizza",43.7895994747633,-79.3026852607727,"Medium",3.7,79,18685.3446701255,"118","Tam O'Shanter-Sullivan","Cafe/Bakery","European","Single Location"
"rx7q_2pELm4mzmTPkxi6Tw","Zante Greek Bistro",43.6811026,-79.3105825,NA,3.7,12,9816.76276059819,"062","East End-Danforth","Other","Mediterranean","Single Location"
"DGPo_cIF9fHkfgYQkxhiMQ","Mr Souvlaki",43.6454887,-79.5223999,"Low",2.6,5,8057.18782556778,"158","Islington","Other","European","Medium Chain"
"n4CfdiwZXWB-Hc6jQZe3Jw","Sunrise Bar & Grill",43.7199403656083,-79.3009639280559,NA,2.4,15,12792.7122757887,"043","Victoria Village","Bar","European","Single Location"
"4k7qmYCICJP_1FPLoDHDIg","Souvlaki Hut",43.63641,-79.54026,"Medium",3,28,9553.75739601539,"158","Islington","Other","European","Small Chain"
"Y_Ek_IZKKAX2wYnxK93ReQ","Authentic Greek & Mediterranean Eatery",43.76623,-79.30177,NA,3.4,16,16588.8051020365,"119","Wexford/Maryvale","Deli/Sandwiches","Mediterranean","Single Location"
"dz-d37YpPGgAmT17A9HJTQ","Mr Greek",43.7641493,-79.4119378,"Low",2.7,23,13222.3815588243,"038","Lansing-Westgate","Other","European","Small Chain"
"t6qS2DdQqz4jJUxwdDtM4g","Zorba the Greek",43.7582723,-79.3129468,NA,3.1,12,15279.4013563993,"119","Wexford/Maryvale","Other","European","Single Location"
"H29uI-_FVlo3zuH5hFC-yA","Mr Souvlaki",43.7810883295006,-79.4163576141,"Medium",3.7,6,15087.3997757513,"036","Newtonbrook West","Other","European","Medium Chain"
"7PeHmWoovUlH8pK6tJNn8A","Jimmy the Greek",43.725896,-79.451507,"Medium",2.9,13,9247.67252407721,"031","Yorkdale-Glen Park","Other","European","Medium Chain"
"z8tz9r-wWeBGNDOIiHiUFA","Jimmy The Greek",43.7178116,-79.5970154,NA,2.5,4,16559.2165012961,"001","West Humber-Clairville","Other","European","Medium Chain"
"hbhPSc9f3yWbYrf4KmbOjA","Mr Greek",43.7543,-79.35119,"Medium",2.4,13,13365.4500713227,"042","Banbury-Don Mills","Other","Mediterranean","Small Chain"
"pAB7OXZ2tZtLfpx8q0Yj3Q","Jimmy The Greek",43.6097787,-79.560642,NA,2.7,3,11176.5825912973,"159","Etobicoke City Centre","Other","European","Medium Chain"
"pnRsNfiReiek-5KmgTxuwA","Jimmy the Greek",43.7756067,-79.3452447,"Medium",2.6,7,16017.93136517,"047","Don Valley Village","Other","Mediterranean","Medium Chain"
"jrKevZeYifGCMxRXS-E1Yw","Diamond Pizza",43.743745,-79.2443265681229,"Low",1.6,20,17999.414458681,"138","Eglinton East","Street Food","European","Single Location"
"09H-DSNbIAsNmE-nCA4zaQ","Jimmy the Greek",43.76226,-79.41079,"Low",2.2,10,13012.8736429511,"151","Yonge-Doris","Other","Mediterranean","Medium Chain"
"gpjBp9QsM0YhudR-N3j8EQ","Jimmy the Greek",43.7754059,-79.2541122,"Low",2.7,16,19763.4391042543,"156","Bendale-Glen Andrew","Other","Mediterranean","Medium Chain"
"ely21UsqlvebSBOmMuGL8w","Arbequina Restaurant",43.6488002,-79.4498416,NA,4.9,7,2252.62370792034,"086","Roncesvalles","Cafe/Bakery","Middle Eastern","Single Location"
"z1tsUp42aFFzu3asDAEgsA","Karahi Boys",43.6463513134915,-79.4069366902113,NA,4.3,59,1234.10975000022,"162","West Queen West","Other","South Asian","Small Chain"
